model,dataset_idx,label,clean_pred,clean_margin,clean_true_prob,class_ord,split_seed,split,split_class_ord,image_ord
bbb_resnet50,297,0,0,10.982036590576172,0.9999406337738037,30,1001,final_test,70,30
bbb_resnet50,298,0,0,9.833784103393555,0.9999079704284668,31,1001,basis_fit,38,31
bbb_resnet50,313,0,0,7.1080827713012695,0.998353123664856,32,1001,final_test,68,32
bbb_resnet50,315,0,0,9.92309284210205,0.9998986721038818,33,1001,layer_validation,55,33
bbb_resnet50,338,0,0,11.04284954071045,0.9999589920043945,34,1001,final_test,86,34
bbb_resnet50,352,0,0,9.238541603088379,0.9997851252555847,35,1001,final_test,97,35
bbb_resnet50,359,0,0,12.275591850280762,0.9999707937240601,36,1001,final_test,79,36
bbb_resnet50,376,0,0,7.446001052856445,0.9989998936653137,37,1001,basis_fit,10,37
bbb_resnet50,382,0,0,10.586158752441406,0.9999141693115234,38,1001,layer_validation,51,38
bbb_resnet50,398,0,0,13.462366104125977,0.9999947547912598,39,1001,basis_fit,25,39
bbb_resnet50,406,0,0,11.883479118347168,0.9999754428863525,40,1001,basis_fit,19,40
bbb_resnet50,416,0,0,8.792887687683105,0.9997959733009338,41,1001,basis_fit,4,41
bbb_resnet50,423,0,0,9.641868591308594,0.9997895359992981,42,1001,final_test,88,42
bbb_resnet50,428,0,0,10.510320663452148,0.9999064207077026,43,1001,final_test,89,43
bbb_resnet50,447,0,0,8.892897605895996,0.9998168349266052,44,1001,layer_validation,59,44
bbb_resnet50,473,0,0,9.619604110717773,0.9998143315315247,45,1001,basis_fit,22,45
bbb_resnet50,477,0,0,11.26669979095459,0.999962568283081,46,1001,final_test,72,46
bbb_resnet50,489,0,0,11.082282066345215,0.9999401569366455,47,1001,final_test,65,47
bbb_resnet50,491,0,0,12.32800006866455,0.9999908208847046,48,1001,layer_validation,48,48
bbb_resnet50,496,0,0,10.520750045776367,0.9999133348464966,49,1001,layer_validation,58,49
bbb_resnet50,499,0,0,9.550981521606445,0.9998725652694702,50,1001,final_test,85,50
bbb_resnet50,522,0,0,12.333111763000488,0.9999853372573853,51,1001,final_test,84,51
bbb_resnet50,524,0,0,11.68297290802002,0.9999691247940063,52,1001,final_test,90,52
bbb_resnet50,526,0,0,11.729866027832031,0.9999715089797974,53,1001,basis_fit,17,53
bbb_resnet50,527,0,0,8.137088775634766,0.9995170831680298,54,1001,basis_fit,0,54
bbb_resnet50,539,0,0,13.187034606933594,0.9999921321868896,55,1001,layer_validation,57,55
bbb_resnet50,560,0,0,11.368639945983887,0.9999589920043945,56,1001,final_test,99,56
bbb_resnet50,581,0,0,8.752522468566895,0.9997103810310364,57,1001,basis_fit,35,57
bbb_resnet50,584,0,0,11.468094825744629,0.9999737739562988,58,1001,layer_validation,54,58
bbb_resnet50,602,0,0,11.471057891845703,0.9999765157699585,59,1001,final_test,74,59
bbb_resnet50,638,0,0,11.3202486038208,0.9999551773071289,60,1001,layer_validation,47,60
bbb_resnet50,642,0,0,7.600525856018066,0.9993933439254761,61,1001,final_test,98,61
bbb_resnet50,667,0,0,10.811103820800781,0.9999483823776245,62,1001,basis_fit,30,62
bbb_resnet50,675,0,0,7.693286895751953,0.9995095729827881,63,1001,final_test,66,63
bbb_resnet50,678,0,0,6.210939407348633,0.9979119896888733,64,1001,basis_fit,16,64
bbb_resnet50,689,0,0,0.4539661407470703,0.6074486374855042,65,1001,layer_validation,45,65
bbb_resnet50,742,0,0,11.494464874267578,0.9999560117721558,66,1001,basis_fit,5,66
bbb_resnet50,763,0,0,9.406401634216309,0.9998663663864136,67,1001,final_test,61,67
bbb_resnet50,767,0,0,7.306797027587891,0.9992489218711853,68,1001,layer_validation,52,68
bbb_resnet50,774,0,0,12.57447624206543,0.999991774559021,69,1001,final_test,63,69
bbb_resnet50,778,0,0,10.924330711364746,0.9999154806137085,70,1001,basis_fit,23,70
bbb_resnet50,785,0,0,10.55949878692627,0.9999517202377319,71,1001,final_test,62,71
bbb_resnet50,791,0,0,12.989716529846191,0.9999914169311523,72,1001,basis_fit,31,72
bbb_resnet50,814,0,0,10.389263153076172,0.9999251365661621,73,1001,final_test,80,73
bbb_resnet50,822,0,0,4.000433921813965,0.9608019590377808,74,1001,basis_fit,20,74
bbb_resnet50,841,0,0,7.577935218811035,0.9994407296180725,75,1001,layer_validation,46,75
bbb_resnet50,847,0,0,10.109335899353027,0.9999284744262695,76,1001,final_test,93,76
bbb_resnet50,854,0,0,12.720852851867676,0.9999867677688599,77,1001,basis_fit,7,77
bbb_resnet50,857,0,0,10.695868492126465,0.999953031539917,78,1001,final_test,78,78
bbb_resnet50,864,0,0,11.699784278869629,0.9999425411224365,79,1001,basis_fit,24,79
bbb_resnet50,868,0,0,9.867727279663086,0.9998761415481567,80,1001,final_test,96,80
bbb_resnet50,883,0,0,8.14521312713623,0.9995514750480652,81,1001,layer_validation,44,81
bbb_resnet50,885,0,0,9.858622550964355,0.9999231100082397,82,1001,basis_fit,8,82
bbb_resnet50,886,0,0,11.02720832824707,0.9999793767929077,83,1001,basis_fit,9,83
bbb_resnet50,912,0,0,8.891925811767578,0.9997629523277283,84,1001,final_test,60,84
bbb_resnet50,914,0,0,10.517237663269043,0.9998881816864014,85,1001,layer_validation,40,85
bbb_resnet50,919,0,0,11.769756317138672,0.9999806880950928,86,1001,final_test,82,86
bbb_resnet50,928,0,0,11.444512367248535,0.9999613761901855,87,1001,basis_fit,1,87
bbb_resnet50,929,0,0,9.168023109436035,0.9998668432235718,88,1001,basis_fit,2,88
bbb_resnet50,944,0,0,9.517447471618652,0.9998968839645386,89,1001,final_test,75,89
bbb_resnet50,946,0,0,9.025694847106934,0.9998528957366943,90,1001,basis_fit,18,90
bbb_resnet50,956,0,0,7.060358047485352,0.9990664124488831,91,1001,basis_fit,28,91
bbb_resnet50,975,0,0,11.612432479858398,0.9999496936798096,92,1001,basis_fit,3,92
bbb_resnet50,989,0,0,9.00382137298584,0.9998281002044678,93,1001,final_test,69,93
bbb_resnet50,1001,0,0,1.7840008735656738,0.8553372621536255,94,1001,basis_fit,11,94
bbb_resnet50,1010,0,0,10.958990097045898,0.9999347925186157,95,1001,layer_validation,49,95
bbb_resnet50,1018,0,0,9.200593948364258,0.9998340606689453,96,1001,basis_fit,21,96
bbb_resnet50,1022,0,0,10.258298873901367,0.999942421913147,97,1001,final_test,91,97
bbb_resnet50,1023,0,0,11.899447441101074,0.9999818801879883,98,1001,basis_fit,12,98
bbb_resnet50,1026,0,0,5.439603805541992,0.9952651262283325,99,1001,final_test,83,99
bbb_resnet50,6,1,1,8.96406364440918,0.9997184872627258,0,1001,layer_validation,43,100
bbb_resnet50,9,1,1,9.428531646728516,0.9998955726623535,1,1001,final_test,71,101
bbb_resnet50,37,1,1,6.152531623840332,0.9973589777946472,2,1001,basis_fit,24,102
bbb_resnet50,66,1,1,10.28624153137207,0.9999325275421143,3,1001,final_test,87,103
bbb_resnet50,81,1,1,7.738887786865234,0.9994810223579407,4,1001,final_test,64,104
bbb_resnet50,82,1,1,10.778596878051758,0.9999140501022339,5,1001,final_test,98,105
bbb_resnet50,104,1,1,11.720263481140137,0.9999655485153198,6,1001,final_test,60,106
bbb_resnet50,105,1,1,10.829833984375,0.9999322891235352,7,1001,basis_fit,32,107
bbb_resnet50,114,1,1,10.258231163024902,0.9999319314956665,8,1001,layer_validation,58,108
bbb_resnet50,122,1,1,10.400330543518066,0.9999217987060547,9,1001,basis_fit,12,109
bbb_resnet50,131,1,1,12.98704719543457,0.9999889135360718,10,1001,basis_fit,31,110
bbb_resnet50,134,1,1,7.035611152648926,0.9984498023986816,11,1001,final_test,96,111
bbb_resnet50,161,1,1,11.146333694458008,0.9999299049377441,12,1001,final_test,81,112
bbb_resnet50,193,1,1,10.348578453063965,0.999881386756897,13,1001,final_test,79,113
bbb_resnet50,201,1,1,9.018301963806152,0.9997780919075012,14,1001,basis_fit,16,114
bbb_resnet50,204,1,1,12.620102882385254,0.9999831914901733,15,1001,final_test,75,115
bbb_resnet50,231,1,1,11.364144325256348,0.999981164932251,16,1001,layer_validation,44,116
bbb_resnet50,240,1,1,12.713397026062012,0.9999880790710449,17,1001,layer_validation,52,117
bbb_resnet50,241,1,1,7.0406084060668945,0.9989663362503052,18,1001,layer_validation,59,118
bbb_resnet50,246,1,1,11.589943885803223,0.9999610185623169,19,1001,basis_fit,0,119
bbb_resnet50,261,1,1,9.169111251831055,0.9998635053634644,20,1001,final_test,78,120
bbb_resnet50,283,1,1,11.741865158081055,0.9999716281890869,21,1001,layer_validation,41,121
bbb_resnet50,286,1,1,6.46953010559082,0.9982796907424927,22,1001,final_test,83,122
bbb_resnet50,290,1,1,12.233209609985352,0.9999853372573853,23,1001,basis_fit,4,123
bbb_resnet50,305,1,1,9.696917533874512,0.9998935461044312,24,1001,basis_fit,13,124
bbb_resnet50,308,1,1,5.920658111572266,0.9973130822181702,25,1001,basis_fit,6,125
bbb_resnet50,325,1,1,7.510667324066162,0.9991459846496582,26,1001,final_test,92,126
bbb_resnet50,330,1,1,9.648831367492676,0.9997773766517639,27,1001,final_test,82,127
bbb_resnet50,351,1,1,11.648211479187012,0.9999712705612183,28,1001,final_test,97,128
bbb_resnet50,363,1,1,6.8944549560546875,0.9988287091255188,29,1001,basis_fit,26,129
bbb_resnet50,366,1,1,10.58178424835205,0.9999514818191528,30,1001,basis_fit,39,130
bbb_resnet50,369,1,1,11.814751625061035,0.9999732971191406,31,1001,final_test,88,131
bbb_resnet50,390,1,1,11.683462142944336,0.9999675750732422,32,1001,basis_fit,14,132
bbb_resnet50,407,1,1,9.281871795654297,0.9998676776885986,33,1001,basis_fit,22,133
bbb_resnet50,414,1,1,12.534950256347656,0.9999910593032837,34,1001,basis_fit,29,134
bbb_resnet50,439,1,1,3.3063302040100098,0.9627171754837036,35,1001,layer_validation,49,135
bbb_resnet50,440,1,1,11.68315601348877,0.9999816417694092,36,1001,final_test,77,136
bbb_resnet50,462,1,1,11.458963394165039,0.9999784231185913,37,1001,layer_validation,53,137
bbb_resnet50,490,1,1,12.153711318969727,0.9999804496765137,38,1001,basis_fit,18,138
bbb_resnet50,493,1,1,11.234539031982422,0.9999328851699829,39,1001,layer_validation,54,139
bbb_resnet50,494,1,1,10.625490188598633,0.9999120235443115,40,1001,basis_fit,27,140
bbb_resnet50,513,1,1,10.680238723754883,0.9999144077301025,41,1001,final_test,68,141
bbb_resnet50,540,1,1,9.430877685546875,0.9999080896377563,42,1001,layer_validation,45,142
bbb_resnet50,546,1,1,11.754969596862793,0.9999721050262451,43,1001,final_test,69,143
bbb_resnet50,572,1,1,9.899981498718262,0.9998973608016968,44,1001,basis_fit,15,144
bbb_resnet50,594,1,1,11.303139686584473,0.9999475479125977,45,1001,basis_fit,11,145
bbb_resnet50,604,1,1,10.931918144226074,0.9999498128890991,46,1001,final_test,70,146
bbb_resnet50,619,1,1,11.75735092163086,0.9999762773513794,47,1001,basis_fit,17,147
bbb_resnet50,622,1,1,11.832045555114746,0.9999721050262451,48,1001,final_test,95,148
bbb_resnet50,629,1,1,6.500458717346191,0.9984637498855591,49,1001,final_test,85,149
bbb_resnet50,645,1,1,9.13467788696289,0.999775230884552,50,1001,basis_fit,35,150
bbb_resnet50,656,1,1,13.044106483459473,0.9999903440475464,51,1001,basis_fit,10,151
bbb_resnet50,657,1,1,9.623575210571289,0.9999217987060547,52,1001,basis_fit,5,152
bbb_resnet50,659,1,1,8.559940338134766,0.9995824694633484,53,1001,basis_fit,28,153
bbb_resnet50,668,1,1,12.3139009475708,0.9999802112579346,54,1001,final_test,73,154
bbb_resnet50,677,1,1,11.148554801940918,0.9999563694000244,55,1001,basis_fit,25,155
bbb_resnet50,723,1,1,11.817461967468262,0.9999675750732422,56,1001,final_test,93,156
bbb_resnet50,726,1,1,10.775744438171387,0.999948263168335,57,1001,basis_fit,19,157
bbb_resnet50,736,1,1,10.549459457397461,0.999906063079834,58,1001,basis_fit,30,158
bbb_resnet50,738,1,1,12.567729949951172,0.9999845027923584,59,1001,final_test,84,159
bbb_resnet50,753,1,1,10.213835716247559,0.9999183416366577,60,1001,basis_fit,3,160
bbb_resnet50,759,1,1,11.905611038208008,0.9999692440032959,61,1001,layer_validation,48,161
bbb_resnet50,764,1,1,13.163839340209961,0.9999934434890747,62,1001,basis_fit,34,162
bbb_resnet50,771,1,1,4.931143760681152,0.9921482801437378,63,1001,layer_validation,47,163
bbb_resnet50,781,1,1,13.02658748626709,0.999992847442627,64,1001,basis_fit,21,164
bbb_resnet50,801,1,1,13.180045127868652,0.9999932050704956,65,1001,layer_validation,40,165
bbb_resnet50,830,1,1,2.771266460418701,0.9406532049179077,66,1001,basis_fit,23,166
bbb_resnet50,836,1,1,3.7050931453704834,0.965535044670105,67,1001,final_test,65,167
bbb_resnet50,844,1,1,8.574182510375977,0.999636173248291,68,1001,final_test,99,168
bbb_resnet50,865,1,1,10.379363059997559,0.9998683929443359,69,1001,layer_validation,56,169
bbb_resnet50,869,1,1,8.74439811706543,0.9998171925544739,70,1001,basis_fit,8,170
bbb_resnet50,871,1,1,12.635296821594238,0.9999808073043823,71,1001,basis_fit,1,171
bbb_resnet50,887,1,1,9.680448532104492,0.9998668432235718,72,1001,basis_fit,38,172
bbb_resnet50,894,1,1,12.212891578674316,0.9999794960021973,73,1001,final_test,74,173
bbb_resnet50,895,1,1,10.16210651397705,0.9999498128890991,74,1001,final_test,61,174
bbb_resnet50,906,1,1,11.956785202026367,0.999969482421875,75,1001,final_test,90,175
bbb_resnet50,915,1,1,11.071907043457031,0.9999098777770996,76,1001,layer_validation,51,176
bbb_resnet50,941,1,1,9.876893997192383,0.9999138116836548,77,1001,layer_validation,55,177
bbb_resnet50,947,1,1,9.624150276184082,0.9997614026069641,78,1001,final_test,86,178
bbb_resnet50,953,1,1,8.861581802368164,0.999790370464325,79,1001,layer_validation,42,179
bbb_resnet50,961,1,1,10.142054557800293,0.9998859167098999,80,1001,final_test,94,180
bbb_resnet50,962,1,1,8.634742736816406,0.999751627445221,81,1001,final_test,76,181
bbb_resnet50,968,1,1,13.752037048339844,0.9999955892562866,82,1001,basis_fit,33,182
bbb_resnet50,973,1,1,10.799736976623535,0.9999650716781616,83,1001,final_test,89,183
bbb_resnet50,978,1,1,10.530960083007812,0.9999345541000366,84,1001,layer_validation,50,184
bbb_resnet50,987,1,1,13.470602035522461,0.9999921321868896,85,1001,final_test,91,185
bbb_resnet50,990,1,1,12.931107521057129,0.9999901056289673,86,1001,final_test,80,186
bbb_resnet50,1005,1,1,2.4734086990356445,0.9216750264167786,87,1001,basis_fit,36,187
bbb_resnet50,1006,1,1,11.276684761047363,0.9999736547470093,88,1001,basis_fit,2,188
bbb_resnet50,1013,1,1,9.6907320022583,0.9997972846031189,89,1001,final_test,66,189
bbb_resnet50,1016,1,1,7.627501964569092,0.9995036125183105,90,1001,basis_fit,7,190
bbb_resnet50,1020,1,1,11.018918991088867,0.9999786615371704,91,1001,basis_fit,37,191
bbb_resnet50,1021,1,1,6.594033241271973,0.9984631538391113,92,1001,final_test,72,192
bbb_resnet50,1047,1,1,9.25729751586914,0.9998433589935303,93,1001,final_test,67,193
bbb_resnet50,1048,1,1,12.233492851257324,0.999988317489624,94,1001,final_test,63,194
bbb_resnet50,1054,1,1,11.727001190185547,0.9999520778656006,95,1001,basis_fit,9,195
bbb_resnet50,1061,1,1,10.340519905090332,0.9999203681945801,96,1001,layer_validation,46,196
bbb_resnet50,1098,1,1,9.739824295043945,0.9998769760131836,97,1001,basis_fit,20,197
bbb_resnet50,1115,1,1,10.833629608154297,0.999934196472168,98,1001,layer_validation,57,198
bbb_resnet50,1131,1,1,0.14140939712524414,0.5350723266601562,99,1001,final_test,62,199
bbb_resnet50,25,2,2,10.222204208374023,0.9999086856842041,0,1001,final_test,60,200
bbb_resnet50,35,2,2,3.6254537105560303,0.9660472869873047,1,1001,final_test,70,201
bbb_resnet50,65,2,2,11.150676727294922,0.9999685287475586,2,1001,final_test,73,202
bbb_resnet50,67,2,2,9.958690643310547,0.9998786449432373,3,1001,basis_fit,38,203
bbb_resnet50,70,2,2,2.1492035388946533,0.7975687384605408,4,1001,final_test,63,204
bbb_resnet50,75,2,2,11.421748161315918,0.9999759197235107,5,1001,basis_fit,12,205
bbb_resnet50,84,2,2,4.744393348693848,0.9891475439071655,6,1001,basis_fit,16,206
bbb_resnet50,86,2,2,9.40911865234375,0.9998775720596313,7,1001,basis_fit,3,207
bbb_resnet50,113,2,2,11.060624122619629,0.9999440908432007,8,1001,final_test,80,208
bbb_resnet50,118,2,2,1.7237324714660645,0.8467060327529907,9,1001,final_test,84,209
bbb_resnet50,123,2,2,11.882074356079102,0.999970555305481,10,1001,final_test,92,210
bbb_resnet50,129,2,2,8.220922470092773,0.9996902942657471,11,1001,final_test,96,211
bbb_resnet50,135,2,2,11.58480453491211,0.9999816417694092,12,1001,basis_fit,34,212
bbb_resnet50,138,2,2,9.855768203735352,0.9998990297317505,13,1001,final_test,91,213
bbb_resnet50,149,2,2,12.44192886352539,0.999988317489624,14,1001,layer_validation,56,214
bbb_resnet50,156,2,2,9.408040046691895,0.9998738765716553,15,1001,basis_fit,5,215
bbb_resnet50,160,2,2,10.102588653564453,0.9999160766601562,16,1001,final_test,69,216
bbb_resnet50,182,2,2,12.006462097167969,0.9999808073043823,17,1001,final_test,82,217
bbb_resnet50,183,2,2,9.948592185974121,0.9999035596847534,18,1001,basis_fit,19,218
bbb_resnet50,195,2,2,6.108936309814453,0.9963349103927612,19,1001,layer_validation,57,219
bbb_resnet50,219,2,2,11.71480655670166,0.9999785423278809,20,1001,final_test,66,220
bbb_resnet50,248,2,2,11.949705123901367,0.9999858140945435,21,1001,basis_fit,7,221
bbb_resnet50,249,2,2,3.5257644653320312,0.969610333442688,22,1001,layer_validation,49,222
bbb_resnet50,266,2,2,9.763449668884277,0.9999262094497681,23,1001,final_test,99,223
bbb_resnet50,270,2,2,11.765691757202148,0.999984622001648,24,1001,basis_fit,25,224
bbb_resnet50,291,2,2,11.462242126464844,0.9999560117721558,25,1001,basis_fit,0,225
bbb_resnet50,303,2,2,11.363720893859863,0.9999781847000122,26,1001,layer_validation,54,226
bbb_resnet50,307,2,2,11.756301879882812,0.9999781847000122,27,1001,basis_fit,13,227
bbb_resnet50,322,2,2,9.749931335449219,0.9998698234558105,28,1001,basis_fit,21,228
bbb_resnet50,340,2,2,10.827644348144531,0.9999598264694214,29,1001,basis_fit,37,229
bbb_resnet50,342,2,2,9.31163215637207,0.9998714923858643,30,1001,basis_fit,15,230
bbb_resnet50,353,2,2,10.216167449951172,0.9998918771743774,31,1001,final_test,71,231
bbb_resnet50,354,2,2,8.600887298583984,0.9997535347938538,32,1001,basis_fit,14,232
bbb_resnet50,357,2,2,4.648801803588867,0.9898895621299744,33,1001,final_test,87,233
bbb_resnet50,374,2,2,11.909271240234375,0.9999715089797974,34,1001,final_test,90,234
bbb_resnet50,387,2,2,9.319266319274902,0.9998809099197388,35,1001,layer_validation,43,235
bbb_resnet50,388,2,2,12.565268516540527,0.999987006187439,36,1001,basis_fit,29,236
bbb_resnet50,391,2,2,10.30274486541748,0.9999210834503174,37,1001,final_test,61,237
bbb_resnet50,393,2,2,9.262632369995117,0.999862551689148,38,1001,basis_fit,9,238
bbb_resnet50,396,2,2,9.11777114868164,0.9998534917831421,39,1001,basis_fit,32,239
bbb_resnet50,409,2,2,12.19950008392334,0.9999827146530151,40,1001,final_test,65,240
bbb_resnet50,424,2,2,11.006839752197266,0.9999580383300781,41,1001,final_test,75,241
bbb_resnet50,430,2,2,10.33937931060791,0.9999567270278931,42,1001,final_test,78,242
bbb_resnet50,436,2,2,11.066437721252441,0.999969482421875,43,1001,final_test,93,243
bbb_resnet50,448,2,2,12.108633995056152,0.999987006187439,44,1001,final_test,98,244
bbb_resnet50,449,2,2,9.252862930297852,0.9998809099197388,45,1001,basis_fit,24,245
bbb_resnet50,450,2,2,10.576494216918945,0.9999269247055054,46,1001,final_test,86,246
bbb_resnet50,497,2,2,9.606870651245117,0.9999129772186279,47,1001,basis_fit,6,247
bbb_resnet50,498,2,2,11.826532363891602,0.9999808073043823,48,1001,layer_validation,51,248
bbb_resnet50,537,2,2,6.715519428253174,0.9980581402778625,49,1001,basis_fit,39,249
bbb_resnet50,548,2,2,11.220724105834961,0.9999581575393677,50,1001,basis_fit,8,250
bbb_resnet50,559,2,2,12.642707824707031,0.9999861717224121,51,1001,final_test,67,251
bbb_resnet50,563,2,2,7.577457427978516,0.999434769153595,52,1001,basis_fit,36,252
bbb_resnet50,564,2,2,12.54318618774414,0.9999909400939941,53,1001,basis_fit,26,253
bbb_resnet50,569,2,2,9.309849739074707,0.9998599290847778,54,1001,layer_validation,50,254
bbb_resnet50,592,2,2,11.719585418701172,0.9999603033065796,55,1001,basis_fit,35,255
bbb_resnet50,603,2,2,12.550501823425293,0.9999876022338867,56,1001,basis_fit,22,256
bbb_resnet50,618,2,2,9.073080062866211,0.9998304843902588,57,1001,basis_fit,11,257
bbb_resnet50,623,2,2,8.591781616210938,0.999755322933197,58,1001,final_test,83,258
bbb_resnet50,630,2,2,11.337699890136719,0.9999804496765137,59,1001,basis_fit,28,259
bbb_resnet50,674,2,2,9.927038192749023,0.9998998641967773,60,1001,basis_fit,18,260
bbb_resnet50,691,2,2,10.22774887084961,0.9999319314956665,61,1001,basis_fit,2,261
bbb_resnet50,697,2,2,7.7933454513549805,0.9990957975387573,62,1001,final_test,68,262
bbb_resnet50,701,2,2,11.902174949645996,0.9999731779098511,63,1001,layer_validation,45,263
bbb_resnet50,706,2,2,8.694690704345703,0.9997969269752502,64,1001,final_test,88,264
bbb_resnet50,731,2,2,2.5182480812072754,0.9252610206604004,65,1001,layer_validation,59,265
bbb_resnet50,740,2,2,7.791263103485107,0.9993244409561157,66,1001,layer_validation,53,266
bbb_resnet50,748,2,2,11.542217254638672,0.999968409538269,67,1001,layer_validation,47,267
bbb_resnet50,751,2,2,7.342307090759277,0.9992953538894653,68,1001,layer_validation,41,268
bbb_resnet50,754,2,2,10.256507873535156,0.9999418258666992,69,1001,basis_fit,30,269
bbb_resnet50,755,2,2,10.647193908691406,0.9999240636825562,70,1001,layer_validation,52,270
bbb_resnet50,758,2,2,10.761783599853516,0.9999010562896729,71,1001,layer_validation,55,271
bbb_resnet50,765,2,2,10.176323890686035,0.9999269247055054,72,1001,layer_validation,48,272
bbb_resnet50,775,2,2,1.411306381225586,0.7432276010513306,73,1001,final_test,76,273
bbb_resnet50,813,2,2,11.292917251586914,0.9999539852142334,74,1001,final_test,94,274
bbb_resnet50,821,2,2,11.018654823303223,0.9999600648880005,75,1001,final_test,81,275
bbb_resnet50,832,2,2,12.137293815612793,0.9999797344207764,76,1001,basis_fit,10,276
bbb_resnet50,833,2,2,9.415096282958984,0.9997208714485168,77,1001,basis_fit,1,277
bbb_resnet50,837,2,2,9.837459564208984,0.9998772144317627,78,1001,layer_validation,42,278
bbb_resnet50,839,2,2,11.029029846191406,0.9999542236328125,79,1001,basis_fit,31,279
bbb_resnet50,843,2,2,9.797709465026855,0.9999146461486816,80,1001,final_test,89,280
bbb_resnet50,846,2,2,11.925121307373047,0.9999792575836182,81,1001,basis_fit,20,281
bbb_resnet50,848,2,2,11.45611572265625,0.9999803304672241,82,1001,layer_validation,46,282
bbb_resnet50,873,2,2,11.643888473510742,0.999977707862854,83,1001,final_test,77,283
bbb_resnet50,877,2,2,7.502251148223877,0.9993730187416077,84,1001,final_test,79,284
bbb_resnet50,900,2,2,2.151750087738037,0.8938793540000916,85,1001,layer_validation,44,285
bbb_resnet50,931,2,2,8.127249717712402,0.9996761083602905,86,1001,basis_fit,33,286
bbb_resnet50,933,2,2,6.134029388427734,0.9970920085906982,87,1001,basis_fit,23,287
bbb_resnet50,935,2,2,10.530393600463867,0.9999020099639893,88,1001,final_test,85,288
bbb_resnet50,936,2,2,11.781002044677734,0.9999759197235107,89,1001,final_test,64,289
bbb_resnet50,972,2,2,0.9275445938110352,0.7163715958595276,90,1001,basis_fit,4,290
bbb_resnet50,980,2,2,11.955917358398438,0.99997878074646,91,1001,basis_fit,27,291
bbb_resnet50,988,2,2,10.613543510437012,0.9999297857284546,92,1001,basis_fit,17,292
bbb_resnet50,1038,2,2,9.85554313659668,0.9998680353164673,93,1001,final_test,95,293
bbb_resnet50,1039,2,2,10.029492378234863,0.9999276399612427,94,1001,final_test,62,294
bbb_resnet50,1043,2,2,9.171380996704102,0.9997773766517639,95,1001,final_test,97,295
bbb_resnet50,1046,2,2,10.672762870788574,0.9999560117721558,96,1001,layer_validation,40,296
bbb_resnet50,1051,2,2,11.25558853149414,0.9999802112579346,97,1001,layer_validation,58,297
bbb_resnet50,1083,2,2,11.361381530761719,0.9999701976776123,98,1001,final_test,74,298
bbb_resnet50,1095,2,2,8.940582275390625,0.9998489618301392,99,1001,final_test,72,299
